user_id,segment_id,segment_name,total_sessions,conversion_rate,revenue_per_session,days_active
U1164395,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0451938,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0010659,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0812193,1,One-Time Browsers,3,0.0,0.0,3
U0894589,0,One-Time Browsers,1,0.0,0.0,1
U1013307,0,One-Time Browsers,1,0.0,0.0,1
U0260442,0,One-Time Browsers,2,0.0,0.0,2
U0032667,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0254751,0,One-Time Browsers,1,0.0,0.0,1
U0155789,0,One-Time Browsers,1,0.0,0.0,1
U0958965,1,One-Time Browsers,2,0.0,0.0,2
U0301357,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0543027,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0634652,1,One-Time Browsers,2,0.0,0.0,2
U0787151,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0796141,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0088982,0,One-Time Browsers,1,0.0,0.0,1
U1181237,0,One-Time Browsers,1,0.0,0.0,1
U0880186,1,One-Time Browsers,2,0.0,0.0,2
U0989101,0,One-Time Browsers,1,0.0,0.0,1
U0122470,1,One-Time Browsers,1,0.0,0.0,1
U0422986,0,One-Time Browsers,1,0.0,0.0,1
U0637618,1,One-Time Browsers,2,0.0,0.0,2
U0161996,0,One-Time Browsers,2,0.0,0.0,2
U0611620,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0552545,0,One-Time Browsers,1,0.0,0.0,1
U0895669,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0694394,3,High-Value Loyal Buyers,2,0.5,265.88,2
U0483985,0,One-Time Browsers,1,0.0,0.0,1
U0693151,1,One-Time Browsers,2,0.0,0.0,2
U0729185,1,One-Time Browsers,1,0.0,0.0,1
U0552872,1,One-Time Browsers,1,0.0,0.0,1
U0182564,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0705945,0,One-Time Browsers,2,0.0,0.0,2
U1135217,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1144819,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0019754,1,One-Time Browsers,2,0.0,0.0,2
U0207983,1,One-Time Browsers,1,0.0,0.0,1
U0134607,1,One-Time Browsers,2,0.0,0.0,2
U0259386,1,One-Time Browsers,2,0.0,0.0,2
U0306664,0,One-Time Browsers,1,0.0,0.0,1
U0494518,0,One-Time Browsers,2,0.0,0.0,2
U1028895,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U1192949,0,One-Time Browsers,2,0.0,0.0,2
U0386591,0,One-Time Browsers,1,0.0,0.0,1
U0333464,1,One-Time Browsers,3,0.0,0.0,3
U0659973,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0309208,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0228352,0,One-Time Browsers,2,0.0,0.0,2
U0735807,1,One-Time Browsers,2,0.0,0.0,2
U0843174,0,One-Time Browsers,1,0.0,0.0,1
U0699790,0,One-Time Browsers,1,0.0,0.0,1
U1077326,0,One-Time Browsers,1,0.0,0.0,1
U0891665,0,One-Time Browsers,2,0.0,0.0,2
U1132833,0,One-Time Browsers,1,0.0,0.0,1
U0014663,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0057300,0,One-Time Browsers,2,0.0,0.0,2
U1131251,0,One-Time Browsers,2,0.0,0.0,2
U0724318,0,One-Time Browsers,1,0.0,0.0,1
U0316107,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1086990,0,One-Time Browsers,1,0.0,0.0,1
U0562308,0,One-Time Browsers,2,0.0,0.0,2
U0264555,0,One-Time Browsers,2,0.0,0.0,2
U0664287,1,One-Time Browsers,1,0.0,0.0,1
U0825229,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U1113119,1,One-Time Browsers,1,0.0,0.0,1
U0290209,0,One-Time Browsers,1,0.0,0.0,1
U0906063,2,Window Shoppers (Retargetable),7,0.0,0.0,7
U0696312,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0587848,1,One-Time Browsers,4,0.25,234.5375,3
U1040162,0,One-Time Browsers,1,0.0,0.0,1
U0281085,0,One-Time Browsers,1,0.0,0.0,1
U0183443,0,One-Time Browsers,1,0.0,0.0,1
U0383031,0,One-Time Browsers,1,0.0,0.0,1
U1012006,1,One-Time Browsers,1,0.0,0.0,1
U0200933,1,One-Time Browsers,2,0.0,0.0,2
U1044931,1,One-Time Browsers,2,0.0,0.0,2
U1016353,0,One-Time Browsers,2,0.0,0.0,2
U0380784,0,One-Time Browsers,1,0.0,0.0,1
U1089127,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1155047,1,One-Time Browsers,3,0.0,0.0,3
U0070268,0,One-Time Browsers,2,0.0,0.0,2
U1054408,1,One-Time Browsers,3,0.0,0.0,3
U0486857,3,High-Value Loyal Buyers,2,0.5,157.195,2
U0383663,1,One-Time Browsers,1,0.0,0.0,1
U0779108,1,One-Time Browsers,3,0.0,0.0,3
U0252978,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0390971,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0285341,1,One-Time Browsers,2,0.0,0.0,2
U1066532,0,One-Time Browsers,1,0.0,0.0,1
U0850431,0,One-Time Browsers,2,0.0,0.0,2
U0185231,0,One-Time Browsers,2,0.0,0.0,2
U0285873,1,One-Time Browsers,1,0.0,0.0,1
U0910565,0,One-Time Browsers,2,0.0,0.0,2
U0653793,0,One-Time Browsers,1,0.0,0.0,1
U0540330,1,One-Time Browsers,4,0.0,0.0,4
U0072936,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0242178,1,One-Time Browsers,1,0.0,0.0,1
U0429405,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0224971,1,One-Time Browsers,3,0.0,0.0,3
U0726624,1,One-Time Browsers,1,0.0,0.0,1
U0752218,0,One-Time Browsers,1,0.0,0.0,1
U1166006,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0644887,1,One-Time Browsers,2,0.0,0.0,2
U0634193,0,One-Time Browsers,2,0.0,0.0,2
U0463502,1,One-Time Browsers,2,0.0,0.0,2
U0949325,1,One-Time Browsers,2,0.0,0.0,2
U0480059,2,Window Shoppers (Retargetable),4,0.25,115.56,4
U0305398,0,One-Time Browsers,1,0.0,0.0,1
U0638900,0,One-Time Browsers,1,0.0,0.0,1
U0769353,0,One-Time Browsers,1,0.0,0.0,1
U1071961,1,One-Time Browsers,2,0.0,0.0,2
U0620333,1,One-Time Browsers,2,0.0,0.0,2
U0977200,1,One-Time Browsers,4,0.0,0.0,4
U0386266,0,One-Time Browsers,2,0.0,0.0,2
U0817436,1,One-Time Browsers,3,0.0,0.0,3
U0218858,0,One-Time Browsers,1,0.0,0.0,1
U1172909,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0161711,1,One-Time Browsers,2,0.0,0.0,2
U1120133,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0556034,1,One-Time Browsers,1,0.0,0.0,1
U0711472,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0440242,0,One-Time Browsers,1,0.0,0.0,1
U0034421,1,One-Time Browsers,2,0.0,0.0,2
U0619694,0,One-Time Browsers,1,0.0,0.0,1
U0200678,1,One-Time Browsers,4,0.0,0.0,4
U0278120,0,One-Time Browsers,2,0.0,0.0,2
U1070969,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0706164,0,One-Time Browsers,1,0.0,0.0,1
U0228191,0,One-Time Browsers,2,0.0,0.0,2
U1170968,1,One-Time Browsers,2,0.0,0.0,2
U0939638,1,One-Time Browsers,1,0.0,0.0,1
U0275084,0,One-Time Browsers,2,0.0,0.0,2
U0358024,1,One-Time Browsers,2,0.0,0.0,2
U0559995,1,One-Time Browsers,2,0.0,0.0,2
U0857106,0,One-Time Browsers,1,0.0,0.0,1
U0428687,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1181798,1,One-Time Browsers,3,0.0,0.0,3
U0013267,0,One-Time Browsers,2,0.0,0.0,2
U0347527,0,One-Time Browsers,1,0.0,0.0,1
U0593194,0,One-Time Browsers,1,0.0,0.0,1
U1058299,0,One-Time Browsers,2,0.0,0.0,2
U1069890,1,One-Time Browsers,1,0.0,0.0,1
U0453834,0,One-Time Browsers,1,0.0,0.0,1
U0837815,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0868070,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0178609,1,One-Time Browsers,2,0.0,0.0,2
U0760775,1,One-Time Browsers,3,0.0,0.0,3
U0907027,0,One-Time Browsers,1,0.0,0.0,1
U0817342,1,One-Time Browsers,1,0.0,0.0,1
U0981810,1,One-Time Browsers,1,0.0,0.0,1
U0413934,0,One-Time Browsers,1,0.0,0.0,1
U0876909,1,One-Time Browsers,2,0.0,0.0,2
U0099302,0,One-Time Browsers,1,0.0,0.0,1
U0330837,0,One-Time Browsers,1,0.0,0.0,1
U0958832,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0313935,0,One-Time Browsers,1,0.0,0.0,1
U1104100,0,One-Time Browsers,1,0.0,0.0,1
U0783151,1,One-Time Browsers,2,0.0,0.0,2
U0139828,0,One-Time Browsers,1,0.0,0.0,1
U0420215,0,One-Time Browsers,1,0.0,0.0,1
U1104511,0,One-Time Browsers,1,0.0,0.0,1
U0597938,0,One-Time Browsers,2,0.0,0.0,2
U0721433,0,One-Time Browsers,1,0.0,0.0,1
U0082562,1,One-Time Browsers,2,0.0,0.0,2
U0686853,0,One-Time Browsers,1,0.0,0.0,1
U1148060,1,One-Time Browsers,2,0.0,0.0,2
U0365150,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0558795,0,One-Time Browsers,1,0.0,0.0,1
U0598335,1,One-Time Browsers,4,0.0,0.0,4
U0885383,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0864644,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0632347,0,One-Time Browsers,1,0.0,0.0,1
U0044405,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0399403,2,Window Shoppers (Retargetable),3,0.0,0.0,2
U0311762,0,One-Time Browsers,2,0.0,0.0,2
U1017741,0,One-Time Browsers,2,0.0,0.0,2
U0452880,0,One-Time Browsers,1,0.0,0.0,1
U0838535,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0721756,0,One-Time Browsers,2,0.0,0.0,2
U0510731,0,One-Time Browsers,1,0.0,0.0,1
U1164545,1,One-Time Browsers,2,0.0,0.0,2
U0565592,0,One-Time Browsers,1,0.0,0.0,1
U0713929,0,One-Time Browsers,1,0.0,0.0,1
U0898309,0,One-Time Browsers,1,0.0,0.0,1
U0944256,1,One-Time Browsers,1,0.0,0.0,1
U0746820,1,One-Time Browsers,2,0.0,0.0,2
U0441191,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0377089,0,One-Time Browsers,1,0.0,0.0,1
U0002119,0,One-Time Browsers,1,0.0,0.0,1
U0249100,0,One-Time Browsers,1,0.0,0.0,1
U0533415,1,One-Time Browsers,3,0.0,0.0,3
U1156832,1,One-Time Browsers,2,0.0,0.0,2
U0142563,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0829105,0,One-Time Browsers,1,0.0,0.0,1
U0030980,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0673768,0,One-Time Browsers,2,0.0,0.0,2
U0984433,1,One-Time Browsers,4,0.0,0.0,3
U0040892,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0392949,1,One-Time Browsers,1,0.0,0.0,1
U0819856,0,One-Time Browsers,1,0.0,0.0,1
U1105647,0,One-Time Browsers,2,0.0,0.0,2
U0907576,1,One-Time Browsers,1,0.0,0.0,1
U0365211,1,One-Time Browsers,1,0.0,0.0,1
U0294662,1,One-Time Browsers,1,0.0,0.0,1
U0777773,0,One-Time Browsers,1,0.0,0.0,1
U0337932,0,One-Time Browsers,2,0.0,0.0,2
U0361744,1,One-Time Browsers,1,0.0,0.0,1
U0657336,0,One-Time Browsers,1,0.0,0.0,1
U0931933,0,One-Time Browsers,2,0.0,0.0,2
U0953606,1,One-Time Browsers,1,0.0,0.0,1
U0876840,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0304666,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0922028,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0586166,1,One-Time Browsers,2,0.0,0.0,2
U0050371,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1044679,0,One-Time Browsers,1,0.0,0.0,1
U0220206,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U1047967,0,One-Time Browsers,1,0.0,0.0,1
U0605325,1,One-Time Browsers,2,0.0,0.0,2
U0840517,1,One-Time Browsers,2,0.0,0.0,2
U1158892,0,One-Time Browsers,1,0.0,0.0,1
U0843313,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0621493,1,One-Time Browsers,1,0.0,0.0,1
U0237886,0,One-Time Browsers,2,0.0,0.0,2
U0105777,0,One-Time Browsers,1,0.0,0.0,1
U0137680,1,One-Time Browsers,1,0.0,0.0,1
U0177842,0,One-Time Browsers,1,0.0,0.0,1
U0672071,2,Window Shoppers (Retargetable),4,0.25,136.8125,4
U1068839,0,One-Time Browsers,2,0.0,0.0,2
U0846375,1,One-Time Browsers,4,0.0,0.0,4
U0657652,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0601629,0,One-Time Browsers,1,0.0,0.0,1
U0912890,1,One-Time Browsers,3,0.0,0.0,3
U0829220,0,One-Time Browsers,2,0.0,0.0,2
U0403955,0,One-Time Browsers,2,0.0,0.0,2
U0947319,0,One-Time Browsers,1,0.0,0.0,1
U0305172,1,One-Time Browsers,1,0.0,0.0,1
U1096018,1,One-Time Browsers,1,0.0,0.0,1
U0332018,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1084375,1,One-Time Browsers,2,0.0,0.0,2
U1075551,0,One-Time Browsers,1,0.0,0.0,1
U0617990,1,One-Time Browsers,2,0.0,0.0,2
U0669961,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0532190,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0278175,0,One-Time Browsers,2,0.0,0.0,2
U1095280,1,One-Time Browsers,1,0.0,0.0,1
U0297507,0,One-Time Browsers,1,0.0,0.0,1
U0488942,0,One-Time Browsers,2,0.0,0.0,2
U0310572,1,One-Time Browsers,2,0.0,0.0,2
U0605293,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0279278,0,One-Time Browsers,1,0.0,0.0,1
U0417198,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0495215,0,One-Time Browsers,1,0.0,0.0,1
U0562154,1,One-Time Browsers,2,0.0,0.0,2
U0632191,0,One-Time Browsers,2,0.0,0.0,2
U0152336,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0850212,1,One-Time Browsers,3,0.0,0.0,3
U1082945,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0358280,1,One-Time Browsers,2,0.0,0.0,2
U0991496,1,One-Time Browsers,2,0.0,0.0,2
U0520539,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0594547,1,One-Time Browsers,3,0.0,0.0,3
U0238306,1,One-Time Browsers,2,0.0,0.0,2
U0145530,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1048321,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0618605,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0674559,0,One-Time Browsers,2,0.0,0.0,2
U0791385,0,One-Time Browsers,2,0.0,0.0,2
U1080599,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0612633,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0715060,0,One-Time Browsers,2,0.0,0.0,2
U0525333,0,One-Time Browsers,2,0.0,0.0,2
U0457271,0,One-Time Browsers,1,0.0,0.0,1
U0944543,1,One-Time Browsers,1,0.0,0.0,1
U0941448,0,One-Time Browsers,2,0.0,0.0,2
U1057628,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0310746,1,One-Time Browsers,1,0.0,0.0,1
U1157809,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1064660,1,One-Time Browsers,1,0.0,0.0,1
U0171348,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0695680,0,One-Time Browsers,1,0.0,0.0,1
U0373813,0,One-Time Browsers,1,0.0,0.0,1
U1080847,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0925444,1,One-Time Browsers,2,0.0,0.0,2
U0153386,1,One-Time Browsers,1,0.0,0.0,1
U1020722,1,One-Time Browsers,1,0.0,0.0,1
U0141281,0,One-Time Browsers,1,0.0,0.0,1
U0059187,0,One-Time Browsers,2,0.0,0.0,2
U0363151,1,One-Time Browsers,1,0.0,0.0,1
U0159213,0,One-Time Browsers,2,0.0,0.0,2
U0050832,1,One-Time Browsers,2,0.0,0.0,2
U0567830,0,One-Time Browsers,2,0.0,0.0,2
U0142307,0,One-Time Browsers,2,0.0,0.0,2
U0199444,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0364257,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0641528,0,One-Time Browsers,2,0.0,0.0,2
U1195302,2,Window Shoppers (Retargetable),8,0.0,0.0,8
U0875740,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U1173279,3,High-Value Loyal Buyers,1,1.0,589.59,1
U0813828,0,One-Time Browsers,2,0.0,0.0,2
U0435766,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0639804,1,One-Time Browsers,1,0.0,0.0,1
U0550707,1,One-Time Browsers,1,0.0,0.0,1
U0446226,0,One-Time Browsers,2,0.0,0.0,2
U1047710,1,One-Time Browsers,1,0.0,0.0,1
U0996933,0,One-Time Browsers,2,0.0,0.0,2
U0937640,3,High-Value Loyal Buyers,2,0.5,387.74,2
U0714988,1,One-Time Browsers,4,0.25,177.135,4
U0623096,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1025359,0,One-Time Browsers,1,0.0,0.0,1
U0410132,0,One-Time Browsers,1,0.0,0.0,1
U0035542,0,One-Time Browsers,1,0.0,0.0,1
U0044563,0,One-Time Browsers,1,0.0,0.0,1
U0357331,0,One-Time Browsers,2,0.0,0.0,2
U0045752,0,One-Time Browsers,1,0.0,0.0,1
U1006452,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0141991,0,One-Time Browsers,2,0.0,0.0,2
U0343500,0,One-Time Browsers,2,0.0,0.0,2
U0590576,0,One-Time Browsers,1,0.0,0.0,1
U1020269,0,One-Time Browsers,2,0.0,0.0,2
U0100484,1,One-Time Browsers,2,0.0,0.0,2
U0781584,1,One-Time Browsers,2,0.0,0.0,2
U0180201,0,One-Time Browsers,1,0.0,0.0,1
U1168454,0,One-Time Browsers,1,0.0,0.0,1
U0047839,0,One-Time Browsers,1,0.0,0.0,1
U0462118,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1136091,0,One-Time Browsers,1,0.0,0.0,1
U0743088,1,One-Time Browsers,1,0.0,0.0,1
U1192437,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0451555,0,One-Time Browsers,2,0.0,0.0,2
U0022282,0,One-Time Browsers,2,0.0,0.0,2
U0702394,1,One-Time Browsers,2,0.0,0.0,2
U0852063,0,One-Time Browsers,1,0.0,0.0,1
U0179052,0,One-Time Browsers,1,0.0,0.0,1
U0983694,0,One-Time Browsers,2,0.0,0.0,2
U0837816,0,One-Time Browsers,2,0.0,0.0,2
U0908937,1,One-Time Browsers,2,0.0,0.0,2
U0050799,0,One-Time Browsers,2,0.0,0.0,2
U0858310,0,One-Time Browsers,1,0.0,0.0,1
U0108251,0,One-Time Browsers,2,0.0,0.0,2
U0999112,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0412871,0,One-Time Browsers,1,0.0,0.0,1
U1143604,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0215233,0,One-Time Browsers,1,0.0,0.0,1
U0521545,0,One-Time Browsers,1,0.0,0.0,1
U0157445,1,One-Time Browsers,2,0.0,0.0,2
U0422496,1,One-Time Browsers,2,0.0,0.0,2
U0632911,1,One-Time Browsers,4,0.0,0.0,4
U0214223,0,One-Time Browsers,2,0.0,0.0,2
U0041052,1,One-Time Browsers,2,0.0,0.0,2
U0667168,0,One-Time Browsers,2,0.0,0.0,2
U0791198,3,High-Value Loyal Buyers,2,0.5,897.04,2
U0916462,0,One-Time Browsers,2,0.0,0.0,2
U0316318,0,One-Time Browsers,1,0.0,0.0,1
U0051085,1,One-Time Browsers,2,0.0,0.0,2
U0999063,1,One-Time Browsers,1,0.0,0.0,1
U0950345,0,One-Time Browsers,1,0.0,0.0,1
U1081192,1,One-Time Browsers,2,0.0,0.0,2
U0477543,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0392228,1,One-Time Browsers,2,0.0,0.0,2
U0317310,0,One-Time Browsers,2,0.0,0.0,2
U0336355,1,One-Time Browsers,2,0.0,0.0,2
U0222397,0,One-Time Browsers,2,0.0,0.0,2
U0399192,0,One-Time Browsers,1,0.0,0.0,1
U0656949,0,One-Time Browsers,1,0.0,0.0,1
U0456192,0,One-Time Browsers,1,0.0,0.0,1
U0253276,0,One-Time Browsers,1,0.0,0.0,1
U0697051,0,One-Time Browsers,1,0.0,0.0,1
U0528961,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1062434,1,One-Time Browsers,1,0.0,0.0,1
U0657884,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0147635,0,One-Time Browsers,2,0.0,0.0,2
U0594786,3,High-Value Loyal Buyers,1,1.0,2220.98,1
U0676642,1,One-Time Browsers,4,0.0,0.0,4
U0061243,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1025666,0,One-Time Browsers,1,0.0,0.0,1
U1155880,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0211120,0,One-Time Browsers,1,0.0,0.0,1
U0006171,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0679574,0,One-Time Browsers,2,0.0,0.0,2
U1066716,1,One-Time Browsers,2,0.0,0.0,2
U0340296,0,One-Time Browsers,1,0.0,0.0,1
U0767704,1,One-Time Browsers,1,0.0,0.0,1
U0947826,0,One-Time Browsers,1,0.0,0.0,1
U1176264,0,One-Time Browsers,2,0.0,0.0,2
U0602349,1,One-Time Browsers,2,0.0,0.0,2
U0284869,0,One-Time Browsers,2,0.0,0.0,2
U1123233,1,One-Time Browsers,2,0.0,0.0,2
U0099485,0,One-Time Browsers,1,0.0,0.0,1
U0275078,1,One-Time Browsers,2,0.0,0.0,2
U1066582,0,One-Time Browsers,1,0.0,0.0,1
U0192177,2,Window Shoppers (Retargetable),3,0.0,0.0,2
U0284157,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0372710,1,One-Time Browsers,1,0.0,0.0,1
U0270120,1,One-Time Browsers,1,0.0,0.0,1
U0116322,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0960723,3,High-Value Loyal Buyers,2,0.5,523.035,2
U0631388,1,One-Time Browsers,2,0.0,0.0,2
U1048152,0,One-Time Browsers,2,0.0,0.0,2
U0100565,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0916480,1,One-Time Browsers,1,0.0,0.0,1
U0722252,1,One-Time Browsers,3,0.0,0.0,3
U0707729,0,One-Time Browsers,1,0.0,0.0,1
U0611867,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0397044,1,One-Time Browsers,1,0.0,0.0,1
U0587029,0,One-Time Browsers,2,0.0,0.0,2
U0319171,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0724192,1,One-Time Browsers,2,0.0,0.0,2
U0674792,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0276090,0,One-Time Browsers,2,0.0,0.0,2
U0505637,1,One-Time Browsers,1,0.0,0.0,1
U1077053,0,One-Time Browsers,2,0.0,0.0,2
U0930650,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0420941,0,One-Time Browsers,1,0.0,0.0,1
U0774541,0,One-Time Browsers,2,0.0,0.0,2
U0664584,0,One-Time Browsers,2,0.0,0.0,2
U0442728,0,One-Time Browsers,1,0.0,0.0,1
U0097135,0,One-Time Browsers,1,0.0,0.0,1
U0857843,1,One-Time Browsers,2,0.0,0.0,2
U1173596,1,One-Time Browsers,2,0.0,0.0,2
U0333993,1,One-Time Browsers,2,0.0,0.0,2
U1174646,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0673977,0,One-Time Browsers,1,0.0,0.0,1
U0791601,1,One-Time Browsers,1,0.0,0.0,1
U0920573,1,One-Time Browsers,1,0.0,0.0,1
U0139310,1,One-Time Browsers,2,0.0,0.0,2
U0882127,1,One-Time Browsers,1,0.0,0.0,1
U0072785,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0783921,1,One-Time Browsers,1,0.0,0.0,1
U0882087,0,One-Time Browsers,2,0.0,0.0,2
U0813691,1,One-Time Browsers,1,0.0,0.0,1
U0170934,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0305523,0,One-Time Browsers,1,0.0,0.0,1
U1055229,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0245046,0,One-Time Browsers,2,0.0,0.0,2
U0014159,0,One-Time Browsers,1,0.0,0.0,1
U0631575,0,One-Time Browsers,1,0.0,0.0,1
U1071514,1,One-Time Browsers,2,0.0,0.0,2
U0311913,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0882801,1,One-Time Browsers,2,0.0,0.0,2
U0390180,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0521201,1,One-Time Browsers,4,0.0,0.0,4
U0067022,1,One-Time Browsers,1,0.0,0.0,1
U0025590,1,One-Time Browsers,1,0.0,0.0,1
U0364007,0,One-Time Browsers,1,0.0,0.0,1
U0905711,0,One-Time Browsers,1,0.0,0.0,1
U1168278,0,One-Time Browsers,1,0.0,0.0,1
U0783505,1,One-Time Browsers,3,0.0,0.0,3
U0876616,0,One-Time Browsers,1,0.0,0.0,1
U0513927,0,One-Time Browsers,1,0.0,0.0,1
U0416498,0,One-Time Browsers,1,0.0,0.0,1
U0759202,0,One-Time Browsers,1,0.0,0.0,1
U0134386,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U1066198,0,One-Time Browsers,1,0.0,0.0,1
U0488621,1,One-Time Browsers,1,0.0,0.0,1
U0122624,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0316624,0,One-Time Browsers,2,0.0,0.0,2
U0894853,0,One-Time Browsers,2,0.0,0.0,2
U0886695,1,One-Time Browsers,2,0.0,0.0,2
U0758672,0,One-Time Browsers,2,0.0,0.0,2
U0858345,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0178606,1,One-Time Browsers,3,0.0,0.0,3
U0097622,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0315930,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0162140,0,One-Time Browsers,1,0.0,0.0,1
U0087824,0,One-Time Browsers,2,0.0,0.0,2
U0105366,1,One-Time Browsers,3,0.0,0.0,3
U0074471,1,One-Time Browsers,2,0.0,0.0,2
U0062585,1,One-Time Browsers,2,0.0,0.0,2
U0803186,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1100161,0,One-Time Browsers,2,0.0,0.0,2
U0694860,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0370318,0,One-Time Browsers,1,0.0,0.0,1
U0206008,2,Window Shoppers (Retargetable),4,0.0,0.0,3
U0757371,1,One-Time Browsers,2,0.0,0.0,2
U0161717,2,Window Shoppers (Retargetable),3,0.0,0.0,3
